Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
19/03/2023 17:00,7,5,2,7,2,5,11,8,3,0,0,0,1,1,0,1,1,0,0,0,0,54,26,28,0,,42,1,41,42,0,42
19/03/2023 18:00,10,5,5,5,4,1,8,4,4,0,0,0,3,3,0,4,4,0,0,0,0,76,39,37,0,,53,0,53,62,0,62
19/03/2023 19:00,5,2,3,5,1,4,13,2,11,0,0,0,3,3,0,6,6,0,0,0,0,69,37,32,0,,41,0,41,50,0,50
19/03/2023 20:00,2,0,2,8,4,4,13,5,8,0,0,0,0,0,0,7,7,0,0,0,0,70,45,25,0,,24,0,24,30,0,30
19/03/2023 21:00,5,3,2,3,2,1,7,3,4,0,0,0,5,5,0,4,4,0,1,1,0,48,23,25,0,,26,1,25,27,0,27
19/03/2023 22:00,6,5,1,2,2,0,5,3,2,0,0,0,4,4,0,3,3,0,0,0,0,31,20,11,0,,24,0,24,26,0,26
19/03/2023 23:00,3,3,0,3,2,1,5,1,4,0,0,0,1,1,0,0,0,0,0,0,0,13,9,4,0,,13,0,13,13,0,13
20/03/2023 00:00,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12,9,3,0,,9,0,9,11,0,11
20/03/2023 01:00,3,2,1,3,2,1,3,2,1,0,0,0,0,0,0,2,2,0,0,0,0,8,7,1,0,,2,0,2,0,0,0
20/03/2023 02:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,,5,0,5,1,0,1
20/03/2023 03:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0
20/03/2023 04:00,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,2,0,,1,0,1,2,0,2
20/03/2023 05:00,0,0,0,5,4,1,8,5,3,0,0,0,1,1,0,1,1,0,0,0,0,25,4,21,0,,4,0,4,3,0,3
20/03/2023 06:00,7,7,0,13,9,4,17,13,4,0,0,0,10,10,0,6,6,0,0,0,0,88,24,64,0,,8,0,8,18,0,18
20/03/2023 07:00,33,29,4,45,42,3,58,51,7,0,0,0,40,39,1,10,10,0,0,0,0,255,63,192,0,,22,0,22,66,0,66
20/03/2023 08:00,79,69,10,74,57,17,90,72,18,0,0,0,69,69,0,36,36,0,12,12,0,452,76,376,0,,46,1,45,158,2,156
20/03/2023 09:00,32,23,9,33,17,16,59,32,27,0,0,0,25,25,0,10,10,0,5,5,0,180,39,141,0,,33,0,33,145,0,145
20/03/2023 10:00,17,11,6,46,18,28,48,16,32,0,0,0,9,8,1,11,11,0,2,2,0,70,17,53,0,,27,0,27,61,1,60
20/03/2023 11:00,9,5,4,44,19,25,49,23,26,0,0,0,7,7,0,7,7,0,1,1,0,68,21,47,0,,40,0,40,68,1,67
20/03/2023 12:00,23,11,12,51,21,30,60,27,33,0,0,0,5,5,0,13,13,0,0,0,0,94,41,53,0,,60,0,60,61,0,61
20/03/2023 13:00,11,6,5,48,18,30,53,24,29,0,0,0,4,4,0,9,9,0,0,0,0,106,46,60,0,,83,0,83,67,0,67
20/03/2023 14:00,18,4,14,36,19,17,42,18,24,0,0,0,6,6,0,17,17,0,0,0,0,97,46,51,0,,74,2,72,54,1,53
20/03/2023 15:00,22,10,12,46,23,23,54,26,28,0,0,0,2,2,0,37,37,0,0,0,0,145,85,60,0,,76,0,76,59,0,59
20/03/2023 16:00,20,10,10,46,12,34,63,21,42,0,0,0,4,4,0,33,33,0,3,3,0,195,116,79,0,,127,1,126,78,0,78
20/03/2023 17:00,38,15,23,69,15,54,107,22,85,0,0,0,6,5,1,40,40,0,1,1,0,345,232,113,0,,234,0,234,77,0,77
20/03/2023 18:00,31,11,20,69,18,51,82,14,68,0,0,0,9,9,0,30,30,0,0,0,0,280,191,89,0,,171,0,171,84,1,83
20/03/2023 19:00,20,5,15,36,13,23,48,23,25,0,0,0,5,5,0,16,16,0,0,0,0,160,106,54,0,,138,0,138,70,2,68
20/03/2023 20:00,11,5,6,16,8,8,22,14,8,0,0,0,7,7,0,17,17,0,2,2,0,122,67,55,0,,71,0,71,53,0,53
20/03/2023 21:00,6,4,2,7,2,5,9,1,8,0,0,0,8,8,0,8,8,0,0,0,0,68,44,24,0,,60,0,60,29,0,29
20/03/2023 22:00,6,2,4,3,1,2,9,2,7,0,0,0,6,6,0,4,4,0,0,0,0,58,34,24,0,,44,1,43,32,0,32
20/03/2023 23:00,2,1,1,3,1,2,3,1,2,0,0,0,3,3,0,2,2,0,0,0,0,13,8,5,0,,23,0,23,9,0,9
21/03/2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,10,4,0,,15,0,15,6,0,6
21/03/2023 01:00,0,0,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,,2,0,2,0,0,0
21/03/2023 02:00,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,4,0,4,3,0,3
21/03/2023 03:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,1,0,1,0,0,0
21/03/2023 04:00,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,3,0,,4,0,4,1,0,1
21/03/2023 05:00,1,1,0,3,2,1,5,3,2,0,0,0,4,4,0,2,2,0,0,0,0,27,2,25,0,,2,0,2,7,0,7
21/03/2023 06:00,14,11,3,22,15,7,22,18,4,0,0,0,13,13,0,7,7,0,0,0,0,110,23,87,0,,9,0,9,35,0,35
21/03/2023 07:00,59,49,10,62,50,12,78,62,16,0,0,0,31,31,0,10,10,0,1,1,0,348,70,278,0,,33,0,33,94,2,92
21/03/2023 08:00,111,99,12,90,70,20,114,89,25,0,0,0,100,100,0,50,50,0,91,91,0,617,100,517,0,,39,0,39,244,0,244
21/03/2023 09:00,39,34,5,63,33,30,69,44,25,0,0,0,50,50,0,12,12,0,15,15,0,245,36,209,0,,29,1,28,158,0,158
21/03/2023 10:00,8,6,2,36,17,19,51,19,32,0,0,0,11,11,0,14,14,0,4,4,0,99,34,65,0,,33,0,33,63,1,62
21/03/2023 11:00,12,9,3,59,29,30,65,33,32,0,0,0,12,12,0,6,6,0,1,1,0,80,28,52,0,,29,0,29,70,0,70
21/03/2023 12:00,13,11,2,50,23,27,61,24,37,0,0,0,6,6,0,8,8,0,5,5,0,88,32,56,0,,67,0,67,72,0,72
21/03/2023 13:00,18,8,10,26,11,15,43,18,25,0,0,0,6,6,0,25,25,0,8,8,0,116,53,63,0,,76,0,76,70,0,70
21/03/2023 14:00,11,3,8,29,16,13,33,12,21,0,0,0,5,5,0,16,16,0,6,6,0,84,50,34,0,,75,0,75,63,0,63
21/03/2023 15:00,14,10,4,24,7,17,40,11,29,0,0,0,3,3,0,50,50,0,17,17,0,143,75,68,0,,88,0,88,67,0,67
21/03/2023 16:00,34,8,26,29,6,23,34,8,26,0,0,0,1,1,0,33,33,0,14,14,0,206,141,65,0,,124,1,123,58,0,58
21/03/2023 17:00,74,16,58,62,8,54,93,10,83,0,0,0,12,12,0,34,34,0,10,10,0,374,270,104,0,,243,1,242,61,0,61
21/03/2023 18:00,40,13,27,59,9,50,90,11,79,0,0,0,5,5,0,28,28,0,2,2,0,339,248,91,0,,208,0,208,80,0,80
21/03/2023 19:00,20,6,14,20,2,18,22,2,20,0,0,0,0,0,0,22,22,0,0,0,0,158,110,48,0,,113,0,113,62,0,62
21/03/2023 20:00,12,7,5,13,4,9,18,4,14,0,0,0,0,0,0,16,16,0,6,6,0,114,67,47,0,,75,0,75,54,0,54
21/03/2023 21:00,7,4,3,5,1,4,10,2,8,0,0,0,0,0,0,8,8,0,0,0,0,81,54,27,0,,48,0,48,40,0,40
21/03/2023 22:00,9,6,3,6,3,3,8,1,7,0,0,0,0,0,0,3,3,0,0,0,0,47,33,14,0,,30,0,30,28,1,27
21/03/2023 23:00,2,2,0,1,0,1,1,0,1,0,0,0,3,3,0,1,1,0,0,0,0,24,17,7,0,,26,0,26,11,0,11
22/03/2023 00:00,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,3,3,0,0,0,0,15,13,2,0,,13,0,13,4,0,4
22/03/2023 01:00,1,1,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,,3,0,3,0,0,0
22/03/2023 02:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,3,0,3,2,0,2
22/03/2023 03:00,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,,1,0,1,0,0,0
22/03/2023 04:00,1,1,0,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,4,1,3,0,,0,0,0,1,0,1
22/03/2023 05:00,2,1,1,9,5,4,9,4,5,0,0,0,2,2,0,3,3,0,0,0,0,23,1,22,0,,4,0,4,11,0,11
22/03/2023 06:00,11,11,0,16,12,4,21,14,7,0,0,0,16,16,0,9,9,0,9,9,0,115,22,93,0,,9,0,9,30,0,30
22/03/2023 07:00,58,51,7,52,42,10,62,42,20,0,0,0,49,49,0,12,12,0,10,10,0,312,63,249,0,,22,0,22,82,0,82
22/03/2023 08:00,119,103,16,68,55,13,102,74,28,0,0,0,74,74,0,56,56,0,4,4,0,629,111,518,0,,57,0,57,218,0,218
22/03/2023 09:00,38,29,9,37,21,16,59,33,26,0,0,0,36,36,0,14,14,0,0,0,0,228,42,186,0,,31,0,31,144,0,144
22/03/2023 10:00,15,10,5,13,7,6,27,7,20,0,0,0,12,12,0,11,11,0,0,0,0,80,21,59,0,,27,1,26,66,0,66
22/03/2023 11:00,14,9,5,32,13,19,45,22,23,0,0,0,13,13,0,8,8,0,1,1,0,87,25,62,0,,35,1,34,52,0,52
22/03/2023 12:00,23,11,12,37,15,22,47,19,28,0,0,0,5,5,0,14,14,0,1,1,0,111,50,61,0,,64,1,63,79,1,78
22/03/2023 13:00,21,13,8,27,11,16,37,9,28,0,0,0,5,5,0,25,25,0,7,7,0,126,52,74,0,,95,1,94,90,1,89
22/03/2023 14:00,16,2,14,20,9,11,28,11,17,0,0,0,9,9,0,17,17,0,10,10,0,101,45,56,0,,77,0,77,52,0,52
22/03/2023 15:00,24,14,10,21,8,13,33,11,22,0,0,0,4,4,0,39,39,0,21,21,0,131,84,47,0,,67,0,67,63,0,63
22/03/2023 16:00,39,14,25,48,19,29,62,19,43,0,0,0,8,8,0,27,27,0,17,17,0,230,153,77,0,,121,0,121,64,1,63
22/03/2023 17:00,67,21,46,96,23,73,134,28,106,0,0,0,4,4,0,43,43,0,17,17,0,387,272,115,0,,209,1,208,98,1,97
22/03/2023 18:00,44,12,32,69,22,47,115,21,94,0,0,0,5,5,0,26,26,0,19,19,0,352,210,142,0,,177,0,177,115,1,114
22/03/2023 19:00,24,3,21,31,8,23,48,13,35,0,0,0,3,3,0,8,8,0,8,8,0,183,107,76,0,,92,0,92,79,1,78
22/03/2023 20:00,12,5,7,11,5,6,15,8,7,0,0,0,6,6,0,13,13,0,8,8,0,144,90,54,0,,86,1,85,63,1,62
22/03/2023 21:00,4,0,4,11,5,6,19,4,15,0,0,0,3,3,0,10,10,0,2,2,0,84,59,25,0,,55,0,55,47,0,47
22/03/2023 22:00,5,1,4,9,3,6,13,2,11,0,0,0,2,2,0,7,7,0,1,1,0,126,75,51,0,,63,0,63,33,0,33
22/03/2023 23:00,4,2,2,2,1,1,8,0,8,0,0,0,1,1,0,2,2,0,1,1,0,46,29,17,0,,24,0,24,21,0,21
23/03/2023 00:00,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,2,2,0,0,0,0,21,20,1,0,,16,0,16,7,0,7
23/03/2023 01:00,0,0,0,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,3,0,3,1,0,1
23/03/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,5,0,5,2,0,2
23/03/2023 03:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,0,,7,0,7,2,0,2
23/03/2023 04:00,2,2,0,1,1,0,3,0,3,0,0,0,0,0,0,1,1,0,1,1,0,5,1,4,0,,1,0,1,2,0,2
23/03/2023 05:00,1,1,0,10,8,2,7,5,2,0,0,0,3,3,0,0,0,0,0,0,0,35,3,32,0,,6,0,6,3,0,3
23/03/2023 06:00,10,8,2,22,18,4,25,21,4,0,0,0,18,18,0,8,8,0,2,2,0,110,25,85,0,,10,0,10,34,0,34
23/03/2023 07:00,52,42,10,57,48,9,72,55,17,0,0,0,31,31,0,16,16,0,9,9,0,308,59,249,0,,24,0,24,82,0,82
23/03/2023 08:00,119,103,16,84,62,22,113,85,28,0,0,0,70,70,0,56,56,0,53,53,0,643,93,550,0,,54,0,54,208,0,208
23/03/2023 09:00,54,41,13,39,22,17,52,31,21,0,0,0,46,46,0,16,16,0,20,20,0,278,48,230,0,,32,0,32,145,0,145
23/03/2023 10:00,12,11,1,41,17,24,48,14,34,0,0,0,15,15,0,13,13,0,10,10,0,91,24,67,0,,25,0,25,72,0,72
23/03/2023 11:00,16,11,5,46,26,20,83,40,43,0,0,0,8,8,0,12,12,0,7,7,0,85,28,57,0,,32,0,32,74,0,74
23/03/2023 12:00,24,16,8,29,13,16,41,17,24,0,0,0,5,5,0,15,15,0,3,3,0,84,30,54,0,,45,0,45,92,1,91
23/03/2023 13:00,17,12,5,20,11,9,33,15,18,0,0,0,8,8,0,17,17,0,10,10,0,127,50,77,0,,85,0,85,93,1,92
23/03/2023 14:00,19,11,8,26,10,16,38,12,26,0,0,0,4,4,0,22,22,0,17,17,0,114,53,61,0,,68,0,68,53,0,53
23/03/2023 15:00,30,10,20,41,17,24,44,14,30,0,0,0,12,12,0,41,41,0,19,19,0,143,79,64,0,,70,0,70,76,0,76
23/03/2023 16:00,29,10,19,42,14,28,54,17,37,0,0,0,12,12,0,35,35,0,12,12,0,218,142,76,0,,120,0,120,66,1,65
23/03/2023 17:00,54,10,44,74,14,60,116,25,91,0,0,0,7,7,0,34,34,0,30,30,0,386,287,99,0,,204,1,203,104,0,104
23/03/2023 18:00,54,22,32,80,22,58,123,23,100,0,0,0,5,5,0,33,33,0,25,25,0,327,211,116,0,,201,0,201,109,1,108
23/03/2023 19:00,23,13,10,40,12,28,60,20,40,0,0,0,3,3,0,21,21,0,12,12,0,208,115,93,0,,128,1,127,81,0,81
23/03/2023 20:00,11,4,7,17,8,9,28,11,17,0,0,0,0,0,0,17,17,0,3,3,0,149,90,59,0,,86,0,86,64,0,64
23/03/2023 21:00,11,4,7,6,3,3,20,5,15,0,0,0,1,1,0,10,10,0,7,7,0,84,59,25,0,,61,0,61,38,0,38
23/03/2023 22:00,13,9,4,4,2,2,9,3,6,0,0,0,2,2,0,7,7,0,5,5,0,59,41,18,0,,43,1,42,40,0,40
23/03/2023 23:00,7,3,4,3,0,3,6,0,6,0,0,0,0,0,0,5,5,0,1,1,0,40,23,17,0,,37,0,37,21,0,21
24/03/2023 00:00,2,1,1,1,0,1,3,0,3,0,0,0,2,2,0,1,1,0,1,1,0,30,22,8,0,,22,0,22,11,0,11
24/03/2023 01:00,0,0,0,2,2,0,3,1,2,0,0,0,1,1,0,0,0,0,1,1,0,8,8,0,0,,4,0,4,1,0,1
24/03/2023 02:00,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,,1,0,1,2,0,2
24/03/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,4,1,0,,6,0,6,3,0,3
24/03/2023 04:00,1,1,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,4,0,,2,0,2,0,0,0
24/03/2023 05:00,1,1,0,5,4,1,6,3,3,0,0,0,3,3,0,1,1,0,0,0,0,28,3,25,0,,2,0,2,10,0,10
24/03/2023 06:00,11,11,0,14,11,3,19,14,5,0,0,0,7,7,0,7,7,0,1,1,0,104,20,84,0,,9,0,9,24,0,24
24/03/2023 07:00,27,23,4,28,22,6,49,29,20,0,0,0,21,21,0,12,12,0,12,12,0,210,55,155,0,,29,0,29,58,0,58
24/03/2023 08:00,55,46,9,61,43,18,73,53,20,0,0,0,18,18,0,41,41,0,63,63,0,403,67,336,0,,44,1,43,136,0,136
24/03/2023 09:00,30,22,8,37,23,14,47,26,21,0,0,0,15,15,0,10,10,0,2,2,0,170,38,132,0,,29,0,29,105,0,105
24/03/2023 10:00,11,8,3,40,22,18,45,20,25,0,0,0,8,8,0,6,6,0,1,1,0,84,18,66,0,,33,0,33,60,0,60
24/03/2023 11:00,15,7,8,38,20,18,42,13,29,0,0,0,7,7,0,11,11,0,6,6,0,92,27,65,0,,41,0,41,55,0,55
24/03/2023 12:00,21,10,11,26,9,17,35,10,25,0,0,0,6,6,0,15,15,0,1,1,0,111,45,66,0,,58,0,58,81,0,81
24/03/2023 13:00,14,5,9,22,6,16,41,14,27,0,0,0,6,6,0,25,25,0,2,2,0,122,53,69,0,,90,0,90,99,0,99
24/03/2023 14:00,14,8,6,18,7,11,24,11,13,0,0,0,2,1,1,15,15,0,3,3,0,108,48,60,0,,61,0,61,67,0,67
24/03/2023 15:00,19,9,10,23,9,14,31,11,20,0,0,0,4,4,0,23,23,0,5,5,0,139,74,65,0,,80,0,80,64,0,64
24/03/2023 16:00,19,8,11,29,7,22,41,8,33,0,0,0,1,1,0,23,23,0,8,8,0,185,114,71,0,,103,1,102,85,1,84
24/03/2023 17:00,41,15,26,50,9,41,62,12,50,0,0,0,7,7,0,25,25,0,2,2,0,252,171,81,0,,154,1,153,105,0,105
24/03/2023 18:00,26,7,19,28,6,22,48,9,39,0,0,0,4,4,0,14,14,0,0,0,0,222,133,89,0,,114,1,113,107,0,107
24/03/2023 19:00,13,6,7,22,8,14,21,8,13,0,0,0,8,8,0,14,14,0,0,0,0,131,73,58,0,,73,0,73,88,2,86
24/03/2023 20:00,6,3,3,6,2,4,8,1,7,0,0,0,4,4,0,9,9,0,1,1,0,86,43,43,0,,78,0,78,78,1,77
24/03/2023 21:00,14,7,7,2,0,2,9,2,7,0,0,0,4,4,0,7,7,0,2,2,0,85,54,31,0,,46,1,45,63,1,62
24/03/2023 22:00,6,4,2,3,0,3,5,0,5,0,0,0,1,0,1,6,6,0,1,1,0,61,32,29,0,,35,0,35,39,0,39
24/03/2023 23:00,5,3,2,3,1,2,6,2,4,0,0,0,3,3,0,2,2,0,0,0,0,38,31,7,0,,36,0,36,21,0,21
25/03/2023 00:00,3,0,3,2,1,1,7,2,5,0,0,0,0,0,0,2,2,0,4,4,0,29,17,12,0,,25,0,25,8,0,8
25/03/2023 01:00,1,0,1,4,2,2,3,2,1,0,0,0,1,1,0,2,2,0,1,1,0,12,8,4,0,,4,0,4,0,0,0
25/03/2023 02:00,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,7,1,0,,9,0,9,4,0,4
25/03/2023 03:00,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,10,9,1,0,,8,0,8,6,0,6
25/03/2023 04:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,,7,0,7,2,0,2
25/03/2023 05:00,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,2,8,0,,1,0,1,4,0,4
25/03/2023 06:00,3,1,2,8,5,3,7,5,2,0,0,0,7,7,0,3,3,0,1,1,0,23,3,20,0,,4,0,4,11,0,11
25/03/2023 07:00,9,5,4,32,9,23,38,10,28,0,0,0,11,11,0,3,3,0,6,6,0,58,19,39,0,,13,0,13,16,0,16
25/03/2023 08:00,6,6,0,63,28,35,62,33,29,0,0,0,15,14,1,5,5,0,0,0,0,58,14,44,0,,22,1,21,43,1,42
25/03/2023 09:00,15,10,5,107,46,61,114,48,66,0,0,0,17,17,0,10,10,0,0,0,0,109,32,77,0,,27,0,27,60,0,60
25/03/2023 10:00,11,6,5,112,41,71,100,37,63,0,0,0,11,11,0,13,13,0,0,0,0,84,34,50,0,,37,0,37,61,0,61
25/03/2023 11:00,7,4,3,109,59,50,127,44,83,0,0,0,2,2,0,14,14,0,0,0,0,108,40,68,0,,52,0,52,63,0,63
25/03/2023 12:00,17,10,7,119,66,53,146,73,73,0,0,0,4,3,1,10,10,0,0,0,0,132,60,72,0,,60,0,60,75,2,73
25/03/2023 13:00,23,12,11,93,53,40,141,77,64,0,0,0,3,3,0,10,10,0,0,0,0,97,38,59,0,,67,0,67,112,1,111
25/03/2023 14:00,10,6,4,86,41,45,101,52,49,0,0,0,3,3,0,15,15,0,0,0,0,95,37,58,0,,47,0,47,76,0,76
25/03/2023 15:00,15,10,5,65,39,26,75,35,40,0,0,0,13,13,0,14,14,0,0,0,0,95,41,54,0,,71,0,71,74,1,73
25/03/2023 16:00,13,7,6,66,27,39,78,34,44,0,0,0,7,7,0,8,8,0,0,0,0,99,40,59,0,,74,1,73,66,0,66
25/03/2023 17:00,13,8,5,57,35,22,81,45,36,0,0,0,7,7,0,14,14,0,0,0,0,103,43,60,0,,61,0,61,83,0,83
25/03/2023 18:00,14,8,6,39,23,16,52,33,19,0,0,0,2,2,0,18,18,0,0,0,0,96,50,46,0,,83,0,83,86,1,85
25/03/2023 19:00,10,5,5,16,9,7,14,8,6,0,0,0,5,5,0,9,9,0,0,0,0,100,47,53,0,,55,0,55,71,0,71
25/03/2023 20:00,9,5,4,5,3,2,17,6,11,0,0,0,7,7,0,5,5,0,0,0,0,90,43,47,0,,54,0,54,80,1,79
25/03/2023 21:00,12,9,3,10,4,6,12,6,6,0,0,0,3,3,0,9,9,0,0,0,0,45,23,22,0,,42,1,41,41,0,41
25/03/2023 22:00,11,6,5,5,5,0,15,6,9,0,0,0,4,4,0,4,4,0,0,0,0,50,27,23,0,,18,0,18,30,0,30
25/03/2023 23:00,5,3,2,5,3,2,5,1,4,0,0,0,3,3,0,0,0,0,0,0,0,38,27,11,0,,24,0,24,19,0,19
26/03/2023 00:00,4,1,3,1,1,0,5,3,2,0,0,0,0,0,0,1,1,0,0,0,0,23,14,9,0,,24,0,24,16,0,16
26/03/2023 02:00,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,9,8,1,0,,8,0,8,0,0,0
26/03/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,0,,14,0,14,3,0,3
26/03/2023 04:00,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11,8,3,0,,13,0,13,6,0,6
26/03/2023 05:00,2,1,1,1,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,13,10,3,0,,6,0,6,3,0,3
26/03/2023 06:00,3,1,2,2,1,1,6,4,2,0,0,0,1,1,0,2,2,0,1,1,0,22,3,19,0,,8,0,8,7,0,7
26/03/2023 07:00,4,4,0,20,7,13,19,9,10,0,0,0,9,9,0,1,1,0,2,2,0,37,9,28,0,,6,0,6,4,0,4
26/03/2023 08:00,5,4,1,42,20,22,51,19,32,0,0,0,6,6,0,5,5,0,0,0,0,34,11,23,0,,8,0,8,11,0,11
26/03/2023 09:00,2,2,0,55,24,31,59,29,30,0,0,0,8,8,0,7,7,0,0,0,0,37,8,29,0,,12,0,12,19,0,19
26/03/2023 10:00,10,7,3,93,38,55,106,31,75,0,0,0,10,10,0,9,9,0,0,0,0,59,20,39,0,,20,0,20,37,1,36
26/03/2023 11:00,7,3,4,83,42,41,90,37,53,0,0,0,6,6,0,10,10,0,0,0,0,77,26,51,0,,24,0,24,31,0,31
26/03/2023 12:00,6,2,4,63,29,34,67,31,36,0,0,0,6,6,0,16,16,0,0,0,0,80,32,48,0,,46,0,46,44,1,43
26/03/2023 13:00,9,2,7,63,38,25,69,44,25,0,0,0,2,2,0,10,10,0,0,0,0,87,37,50,0,,48,0,48,52,0,52
26/03/2023 14:00,15,9,6,55,29,26,76,37,39,0,0,0,3,3,0,9,9,0,0,0,0,76,33,43,0,,44,0,44,52,1,51
26/03/2023 15:00,7,4,3,69,36,33,83,43,40,0,0,0,3,3,0,2,2,0,0,0,0,70,33,37,0,,44,0,44,58,0,58
26/03/2023 16:00,11,3,8,59,30,29,87,46,41,0,0,0,7,7,0,12,12,0,0,0,0,100,38,62,0,,51,0,51,53,1,52
26/03/2023 17:00,8,1,7,47,22,25,63,33,30,0,0,0,3,3,0,6,6,0,0,0,0,81,36,45,0,,52,0,52,68,1,67
26/03/2023 18:00,19,14,5,37,22,15,46,25,21,0,0,0,13,13,0,5,5,0,0,0,0,98,48,50,0,,64,0,64,79,0,79
26/03/2023 19:00,12,6,6,14,8,6,15,9,6,0,0,0,1,1,0,11,11,0,0,0,0,78,46,32,0,,65,0,65,75,0,75
26/03/2023 20:00,12,9,3,8,4,4,14,7,7,0,0,0,5,5,0,6,6,0,0,0,0,91,52,39,0,,44,0,44,70,1,69
26/03/2023 21:00,6,1,5,4,2,2,13,4,9,0,0,0,4,4,0,6,6,0,0,0,0,61,36,25,0,,45,0,45,28,0,28
26/03/2023 22:00,8,5,3,4,3,1,3,0,3,0,0,0,3,3,0,1,1,0,0,0,0,40,25,15,0,,25,0,25,28,0,28
26/03/2023 23:00,4,3,1,1,0,1,1,0,1,0,0,0,4,4,0,1,1,0,0,0,0,23,14,9,0,,19,0,19,19,0,19
27/03/2023 00:00,2,2,0,1,1,0,5,1,4,0,0,0,1,1,0,0,0,0,0,0,0,16,9,7,0,,19,1,18,5,0,5
27/03/2023 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,,0,0,0,0,0,0
27/03/2023 02:00,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,4,1,0,,6,0,6,0,0,0
27/03/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,1,0,1,0,0,0
27/03/2023 04:00,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,0,,2,0,2,1,0,1
27/03/2023 05:00,1,1,0,4,4,0,6,4,2,0,0,0,3,3,0,2,2,0,0,0,0,24,4,20,0,,2,0,2,9,0,9
27/03/2023 06:00,9,8,1,12,9,3,15,15,0,0,0,0,11,11,0,6,6,0,0,0,0,108,22,86,0,,9,0,9,17,0,17
